#  E (eV)   dos(E)     Int dos(E)
 -3.004  0.2027E+00  0.7959E+01
 -2.994  0.3678E+00  0.7963E+01
 -2.984  0.5932E+00  0.7969E+01
 -2.974  0.8486E+00  0.7977E+01
 -2.964  0.1077E+01  0.7988E+01
 -2.954  0.1212E+01  0.8000E+01
 -2.944  0.1209E+01  0.8012E+01
 -2.934  0.1070E+01  0.8023E+01
 -2.924  0.8401E+00  0.8031E+01
 -2.914  0.5849E+00  0.8037E+01
 -2.904  0.3613E+00  0.8041E+01
 -2.894  0.1984E+00  0.8043E+01
 -2.884  0.9800E-01  0.8044E+01
 -2.874  0.4694E-01  0.8044E+01
 -2.864  0.2982E-01  0.8045E+01
 -2.854  0.3658E-01  0.8045E+01
 -2.844  0.6329E-01  0.8046E+01
 -2.834  0.1085E+00  0.8047E+01
 -2.824  0.1680E+00  0.8048E+01
 -2.814  0.2315E+00  0.8051E+01
 -2.804  0.2829E+00  0.8054E+01
 -2.794  0.3066E+00  0.8057E+01
 -2.784  0.2948E+00  0.8060E+01
 -2.774  0.2513E+00  0.8062E+01
 -2.764  0.1901E+00  0.8064E+01
 -2.754  0.1276E+00  0.8065E+01
 -2.744  0.7649E-01  0.8066E+01
 -2.734  0.4219E-01  0.8066E+01
 -2.724  0.2501E-01  0.8067E+01
 -2.714  0.2378E-01  0.8067E+01
 -2.704  0.3922E-01  0.8067E+01
 -2.694  0.7471E-01  0.8068E+01
 -2.684  0.1344E+00  0.8069E+01
 -2.674  0.2190E+00  0.8072E+01
 -2.664  0.3217E+00  0.8075E+01
 -2.654  0.4267E+00  0.8079E+01
 -2.644  0.5119E+00  0.8084E+01
 -2.634  0.5565E+00  0.8090E+01
 -2.624  0.5485E+00  0.8095E+01
 -2.614  0.4903E+00  0.8100E+01
 -2.604  0.3972E+00  0.8104E+01
 -2.594  0.2920E+00  0.8107E+01
 -2.584  0.1967E+00  0.8109E+01
 -2.574  0.1268E+00  0.8110E+01
 -2.564  0.9018E-01  0.8111E+01
 -2.554  0.8793E-01  0.8112E+01
 -2.544  0.1167E+00  0.8113E+01
 -2.534  0.1682E+00  0.8115E+01
 -2.524  0.2288E+00  0.8117E+01
 -2.514  0.2805E+00  0.8120E+01
 -2.504  0.3062E+00  0.8123E+01
 -2.494  0.2968E+00  0.8126E+01
 -2.484  0.2552E+00  0.8129E+01
 -2.474  0.1949E+00  0.8130E+01
 -2.464  0.1328E+00  0.8132E+01
 -2.454  0.8277E-01  0.8133E+01
 -2.444  0.5216E-01  0.8133E+01
 -2.434  0.4352E-01  0.8134E+01
 -2.424  0.5723E-01  0.8134E+01
 -2.414  0.9262E-01  0.8135E+01
 -2.404  0.1463E+00  0.8137E+01
 -2.394  0.2094E+00  0.8139E+01
 -2.384  0.2670E+00  0.8141E+01
 -2.374  0.3023E+00  0.8144E+01
 -2.364  0.3043E+00  0.8147E+01
 -2.354  0.2734E+00  0.8150E+01
 -2.344  0.2226E+00  0.8152E+01
 -2.334  0.1724E+00  0.8154E+01
 -2.324  0.1432E+00  0.8156E+01
 -2.314  0.1494E+00  0.8157E+01
 -2.304  0.1965E+00  0.8159E+01
 -2.294  0.2795E+00  0.8162E+01
 -2.284  0.3827E+00  0.8166E+01
 -2.274  0.4818E+00  0.8170E+01
 -2.264  0.5504E+00  0.8176E+01
 -2.254  0.5687E+00  0.8182E+01
 -2.244  0.5310E+00  0.8187E+01
 -2.234  0.4478E+00  0.8191E+01
 -2.224  0.3415E+00  0.8195E+01
 -2.214  0.2369E+00  0.8197E+01
 -2.204  0.1539E+00  0.8199E+01
 -2.194  0.1038E+00  0.8200E+01
 -2.184  0.8977E-01  0.8201E+01
 -2.174  0.1094E+00  0.8202E+01
 -2.164  0.1554E+00  0.8203E+01
 -2.154  0.2148E+00  0.8205E+01
 -2.144  0.2702E+00  0.8208E+01
 -2.134  0.3034E+00  0.8211E+01
 -2.124  0.3029E+00  0.8214E+01
 -2.114  0.2694E+00  0.8217E+01
 -2.104  0.2157E+00  0.8219E+01
 -2.094  0.1607E+00  0.8221E+01
 -2.084  0.1228E+00  0.8222E+01
 -2.074  0.1135E+00  0.8223E+01
 -2.064  0.1355E+00  0.8224E+01
 -2.054  0.1824E+00  0.8226E+01
 -2.044  0.2393E+00  0.8229E+01
 -2.034  0.2870E+00  0.8231E+01
 -2.024  0.3083E+00  0.8235E+01
 -2.014  0.2958E+00  0.8238E+01
 -2.004  0.2557E+00  0.8240E+01
 -1.994  0.2055E+00  0.8242E+01
 -1.984  0.1665E+00  0.8244E+01
 -1.974  0.1567E+00  0.8245E+01
 -1.964  0.1850E+00  0.8247E+01
 -1.954  0.2495E+00  0.8250E+01
 -1.944  0.3379E+00  0.8253E+01
 -1.934  0.4307E+00  0.8257E+01
 -1.924  0.5064E+00  0.8262E+01
 -1.914  0.5484E+00  0.8268E+01
 -1.904  0.5503E+00  0.8273E+01
 -1.894  0.5187E+00  0.8279E+01
 -1.884  0.4702E+00  0.8283E+01
 -1.874  0.4241E+00  0.8288E+01
 -1.864  0.3933E+00  0.8291E+01
 -1.854  0.3776E+00  0.8295E+01
 -1.844  0.3660E+00  0.8299E+01
 -1.834  0.3456E+00  0.8302E+01
 -1.824  0.3118E+00  0.8306E+01
 -1.814  0.2726E+00  0.8308E+01
 -1.804  0.2435E+00  0.8311E+01
 -1.794  0.2378E+00  0.8313E+01
 -1.784  0.2571E+00  0.8316E+01
 -1.774  0.2902E+00  0.8319E+01
 -1.764  0.3188E+00  0.8322E+01
 -1.754  0.3286E+00  0.8325E+01
 -1.744  0.3179E+00  0.8328E+01
 -1.734  0.2982E+00  0.8331E+01
 -1.724  0.2857E+00  0.8334E+01
 -1.714  0.2911E+00  0.8337E+01
 -1.704  0.3119E+00  0.8340E+01
 -1.694  0.3356E+00  0.8343E+01
 -1.684  0.3492E+00  0.8347E+01
 -1.674  0.3483E+00  0.8350E+01
 -1.664  0.3403E+00  0.8354E+01
 -1.654  0.3369E+00  0.8357E+01
 -1.644  0.3449E+00  0.8361E+01
 -1.634  0.3614E+00  0.8364E+01
 -1.624  0.3773E+00  0.8368E+01
 -1.614  0.3861E+00  0.8372E+01
 -1.604  0.3894E+00  0.8376E+01
 -1.594  0.3946E+00  0.8380E+01
 -1.584  0.4088E+00  0.8384E+01
 -1.574  0.4346E+00  0.8388E+01
 -1.564  0.4719E+00  0.8393E+01
 -1.554  0.5216E+00  0.8398E+01
 -1.544  0.5852E+00  0.8404E+01
 -1.534  0.6596E+00  0.8410E+01
 -1.524  0.7329E+00  0.8418E+01
 -1.514  0.7874E+00  0.8426E+01
 -1.504  0.8092E+00  0.8434E+01
 -1.494  0.7963E+00  0.8442E+01
 -1.484  0.7594E+00  0.8449E+01
 -1.474  0.7154E+00  0.8457E+01
 -1.464  0.6792E+00  0.8463E+01
 -1.454  0.6595E+00  0.8470E+01
 -1.444  0.6578E+00  0.8476E+01
 -1.434  0.6715E+00  0.8483E+01
 -1.424  0.6969E+00  0.8490E+01
 -1.414  0.7307E+00  0.8497E+01
 -1.404  0.7717E+00  0.8505E+01
 -1.394  0.8199E+00  0.8513E+01
 -1.384  0.8770E+00  0.8522E+01
 -1.374  0.9457E+00  0.8532E+01
 -1.364  0.1031E+01  0.8542E+01
 -1.354  0.1141E+01  0.8553E+01
 -1.344  0.1286E+01  0.8566E+01
 -1.334  0.1478E+01  0.8581E+01
 -1.324  0.1726E+01  0.8598E+01
 -1.314  0.2024E+01  0.8618E+01
 -1.304  0.2337E+01  0.8642E+01
 -1.294  0.2602E+01  0.8668E+01
 -1.284  0.2742E+01  0.8695E+01
 -1.274  0.2693E+01  0.8722E+01
 -1.264  0.2444E+01  0.8747E+01
 -1.254  0.2045E+01  0.8767E+01
 -1.244  0.1589E+01  0.8783E+01
 -1.234  0.1168E+01  0.8795E+01
 -1.224  0.8380E+00  0.8803E+01
 -1.214  0.6044E+00  0.8809E+01
 -1.204  0.4432E+00  0.8814E+01
 -1.194  0.3249E+00  0.8817E+01
 -1.184  0.2316E+00  0.8819E+01
 -1.174  0.1601E+00  0.8821E+01
 -1.164  0.1151E+00  0.8822E+01
 -1.154  0.1016E+00  0.8823E+01
 -1.144  0.1208E+00  0.8824E+01
 -1.134  0.1674E+00  0.8826E+01
 -1.124  0.2303E+00  0.8828E+01
 -1.114  0.2942E+00  0.8831E+01
 -1.104  0.3453E+00  0.8834E+01
 -1.094  0.3765E+00  0.8838E+01
 -1.084  0.3905E+00  0.8842E+01
 -1.074  0.3941E+00  0.8846E+01
 -1.064  0.3917E+00  0.8850E+01
 -1.054  0.3803E+00  0.8854E+01
 -1.044  0.3526E+00  0.8857E+01
 -1.034  0.3044E+00  0.8860E+01
 -1.024  0.2401E+00  0.8863E+01
 -1.014  0.1707E+00  0.8864E+01
 -1.004  0.1086E+00  0.8866E+01
 -0.994  0.6155E-01  0.8866E+01
 -0.984  0.3102E-01  0.8866E+01
 -0.974  0.1388E-01  0.8867E+01
 -0.964  0.5515E-02  0.8867E+01
 -0.954  0.1944E-02  0.8867E+01
 -0.944  0.6080E-03  0.8867E+01
 -0.934  0.1705E-03  0.8867E+01
 -0.924  0.5166E-04  0.8867E+01
 -0.914  0.5549E-04  0.8867E+01
 -0.904  0.1888E-03  0.8867E+01
 -0.894  0.6687E-03  0.8867E+01
 -0.884  0.2118E-02  0.8867E+01
 -0.874  0.5950E-02  0.8867E+01
 -0.864  0.1483E-01  0.8867E+01
 -0.854  0.3277E-01  0.8867E+01
 -0.844  0.6423E-01  0.8868E+01
 -0.834  0.1117E+00  0.8869E+01
 -0.824  0.1721E+00  0.8871E+01
 -0.814  0.2354E+00  0.8873E+01
 -0.804  0.2854E+00  0.8876E+01
 -0.794  0.3070E+00  0.8879E+01
 -0.784  0.2931E+00  0.8882E+01
 -0.774  0.2486E+00  0.8884E+01
 -0.764  0.1887E+00  0.8886E+01
 -0.754  0.1315E+00  0.8888E+01
 -0.744  0.9182E-01  0.8889E+01
 -0.734  0.7847E-01  0.8889E+01
 -0.724  0.9400E-01  0.8890E+01
 -0.714  0.1354E+00  0.8892E+01
 -0.704  0.1934E+00  0.8894E+01
 -0.694  0.2528E+00  0.8896E+01
 -0.684  0.2953E+00  0.8899E+01
 -0.674  0.3066E+00  0.8902E+01
 -0.664  0.2825E+00  0.8905E+01
 -0.654  0.2308E+00  0.8907E+01
 -0.644  0.1672E+00  0.8909E+01
 -0.634  0.1075E+00  0.8910E+01
 -0.624  0.6127E-01  0.8911E+01
 -0.614  0.3098E-01  0.8911E+01
 -0.604  0.1390E-01  0.8911E+01
 -0.594  0.5562E-02  0.8911E+01
 -0.584  0.2112E-02  0.8911E+01
 -0.574  0.1206E-02  0.8911E+01
 -0.564  0.2081E-02  0.8911E+01
 -0.554  0.5475E-02  0.8911E+01
 -0.544  0.1370E-01  0.8911E+01
 -0.534  0.3060E-01  0.8912E+01
 -0.524  0.6065E-01  0.8912E+01
 -0.514  0.1066E+00  0.8913E+01
 -0.504  0.1662E+00  0.8915E+01
 -0.494  0.2298E+00  0.8917E+01
 -0.484  0.2818E+00  0.8920E+01
 -0.474  0.3064E+00  0.8923E+01
 -0.464  0.2956E+00  0.8926E+01
 -0.454  0.2528E+00  0.8929E+01
 -0.444  0.1918E+00  0.8931E+01
 -0.434  0.1290E+00  0.8932E+01
 -0.424  0.7700E-01  0.8933E+01
 -0.414  0.4075E-01  0.8933E+01
 -0.404  0.1913E-01  0.8933E+01
 -0.394  0.7961E-02  0.8933E+01
 -0.384  0.2939E-02  0.8933E+01
 -0.374  0.9651E-03  0.8933E+01
 -0.364  0.2938E-03  0.8933E+01
 -0.354  0.1355E-03  0.8933E+01
 -0.344  0.2660E-03  0.8933E+01
 -0.334  0.8717E-03  0.8933E+01
 -0.324  0.2681E-02  0.8933E+01
 -0.314  0.7336E-02  0.8933E+01
 -0.304  0.1781E-01  0.8934E+01
 -0.294  0.3834E-01  0.8934E+01
 -0.284  0.7321E-01  0.8935E+01
 -0.274  0.1240E+00  0.8936E+01
 -0.264  0.1862E+00  0.8938E+01
 -0.254  0.2480E+00  0.8940E+01
 -0.244  0.2930E+00  0.8943E+01
 -0.234  0.3069E+00  0.8946E+01
 -0.224  0.2852E+00  0.8949E+01
 -0.214  0.2352E+00  0.8952E+01
 -0.204  0.1723E+00  0.8953E+01
 -0.194  0.1130E+00  0.8954E+01
 -0.184  0.6884E-01  0.8955E+01
 -0.174  0.4501E-01  0.8956E+01
 -0.164  0.4282E-01  0.8956E+01
 -0.154  0.6231E-01  0.8957E+01
 -0.144  0.1026E+00  0.8958E+01
 -0.134  0.1595E+00  0.8959E+01
 -0.124  0.2229E+00  0.8961E+01
 -0.114  0.2770E+00  0.8964E+01
 -0.104  0.3054E+00  0.8967E+01
 -0.094  0.2986E+00  0.8970E+01
 -0.084  0.2590E+00  0.8973E+01
 -0.074  0.1992E+00  0.8975E+01
 -0.064  0.1359E+00  0.8976E+01
 -0.054  0.8222E-01  0.8977E+01
 -0.044  0.4412E-01  0.8977E+01
 -0.034  0.2099E-01  0.8978E+01
 -0.024  0.8860E-02  0.8978E+01
 -0.014  0.3316E-02  0.8978E+01
 -0.004  0.1101E-02  0.8978E+01
  0.006  0.3241E-03  0.8978E+01
  0.016  0.8463E-04  0.8978E+01
  0.026  0.1960E-04  0.8978E+01
  0.036  0.4025E-05  0.8978E+01
  0.046  0.7364E-06  0.8978E+01
  0.056  0.1439E-06  0.8978E+01
  0.066  0.1905E-06  0.8978E+01
  0.076  0.1050E-05  0.8978E+01
  0.086  0.5616E-05  0.8978E+01
  0.096  0.2668E-04  0.8978E+01
  0.106  0.1124E-03  0.8978E+01
  0.116  0.4202E-03  0.8978E+01
  0.126  0.1393E-02  0.8978E+01
  0.136  0.4093E-02  0.8978E+01
  0.146  0.1067E-01  0.8978E+01
  0.156  0.2467E-01  0.8978E+01
  0.166  0.5060E-01  0.8979E+01
  0.176  0.9203E-01  0.8980E+01
  0.186  0.1485E+00  0.8981E+01
  0.196  0.2129E+00  0.8983E+01
  0.206  0.2716E+00  0.8986E+01
  0.216  0.3104E+00  0.8989E+01
  0.226  0.3238E+00  0.8992E+01
  0.236  0.3226E+00  0.8996E+01
  0.246  0.3355E+00  0.8999E+01
  0.256  0.4010E+00  0.9003E+01
  0.266  0.5518E+00  0.9008E+01
  0.276  0.7964E+00  0.9016E+01
  0.286  0.1107E+01  0.9027E+01
  0.296  0.1422E+01  0.9042E+01
  0.306  0.1668E+01  0.9058E+01
  0.316  0.1788E+01  0.9076E+01
  0.326  0.1767E+01  0.9094E+01
  0.336  0.1634E+01  0.9110E+01
  0.346  0.1438E+01  0.9125E+01
  0.356  0.1232E+01  0.9137E+01
  0.366  0.1052E+01  0.9147E+01
  0.376  0.9144E+00  0.9157E+01
  0.386  0.8194E+00  0.9165E+01
  0.396  0.7578E+00  0.9172E+01
  0.406  0.7159E+00  0.9180E+01
  0.416  0.6818E+00  0.9186E+01
  0.426  0.6482E+00  0.9193E+01
  0.436  0.6126E+00  0.9199E+01
  0.446  0.5755E+00  0.9205E+01
  0.456  0.5388E+00  0.9210E+01
  0.466  0.5064E+00  0.9215E+01
  0.476  0.4843E+00  0.9220E+01
  0.486  0.4780E+00  0.9225E+01
  0.496  0.4885E+00  0.9230E+01
  0.506  0.5095E+00  0.9235E+01
  0.516  0.5289E+00  0.9240E+01
  0.526  0.5334E+00  0.9245E+01
  0.536  0.5134E+00  0.9251E+01
  0.546  0.4671E+00  0.9255E+01
  0.556  0.4020E+00  0.9259E+01
  0.566  0.3342E+00  0.9263E+01
  0.576  0.2844E+00  0.9265E+01
  0.586  0.2707E+00  0.9268E+01
  0.596  0.3012E+00  0.9271E+01
  0.606  0.3702E+00  0.9275E+01
  0.616  0.4595E+00  0.9279E+01
  0.626  0.5457E+00  0.9285E+01
  0.636  0.6086E+00  0.9291E+01
  0.646  0.6385E+00  0.9297E+01
  0.656  0.6372E+00  0.9304E+01
  0.666  0.6142E+00  0.9310E+01
  0.676  0.5811E+00  0.9316E+01
  0.686  0.5482E+00  0.9321E+01
  0.696  0.5250E+00  0.9326E+01
  0.706  0.5219E+00  0.9332E+01
  0.716  0.5484E+00  0.9337E+01
  0.726  0.6072E+00  0.9343E+01
  0.736  0.6887E+00  0.9350E+01
  0.746  0.7702E+00  0.9358E+01
  0.756  0.8221E+00  0.9366E+01
  0.766  0.8191E+00  0.9374E+01
  0.776  0.7512E+00  0.9382E+01
  0.786  0.6283E+00  0.9388E+01
  0.796  0.4763E+00  0.9393E+01
  0.806  0.3256E+00  0.9396E+01
  0.816  0.2005E+00  0.9398E+01
  0.826  0.1119E+00  0.9399E+01
  0.836  0.5987E-01  0.9400E+01
  0.846  0.3906E-01  0.9400E+01
  0.856  0.4547E-01  0.9401E+01
  0.866  0.7945E-01  0.9401E+01
  0.876  0.1441E+00  0.9403E+01
  0.886  0.2398E+00  0.9405E+01
  0.896  0.3576E+00  0.9409E+01
  0.906  0.4760E+00  0.9414E+01
  0.916  0.5654E+00  0.9419E+01
  0.926  0.5991E+00  0.9425E+01
  0.936  0.5665E+00  0.9431E+01
  0.946  0.4780E+00  0.9436E+01
  0.956  0.3601E+00  0.9439E+01
  0.966  0.2433E+00  0.9442E+01
  0.976  0.1507E+00  0.9443E+01
  0.986  0.9527E-01  0.9444E+01
  0.996  0.8370E-01  0.9445E+01
  1.006  0.1241E+00  0.9446E+01
  1.016  0.2298E+00  0.9448E+01
  1.026  0.4151E+00  0.9453E+01
  1.036  0.6841E+00  0.9459E+01
  1.046  0.1017E+01  0.9470E+01
  1.056  0.1367E+01  0.9483E+01
  1.066  0.1669E+01  0.9500E+01
  1.076  0.1870E+01  0.9519E+01
  1.086  0.1944E+01  0.9538E+01
  1.096  0.1903E+01  0.9557E+01
  1.106  0.1786E+01  0.9575E+01
  1.116  0.1638E+01  0.9591E+01
  1.126  0.1496E+01  0.9606E+01
  1.136  0.1388E+01  0.9620E+01
  1.146  0.1325E+01  0.9634E+01
  1.156  0.1304E+01  0.9647E+01
  1.166  0.1303E+01  0.9660E+01
  1.176  0.1297E+01  0.9673E+01
  1.186  0.1263E+01  0.9685E+01
  1.196  0.1200E+01  0.9697E+01
  1.206  0.1130E+01  0.9708E+01
  1.216  0.1095E+01  0.9719E+01
  1.226  0.1137E+01  0.9731E+01
  1.236  0.1284E+01  0.9744E+01
  1.246  0.1529E+01  0.9759E+01
  1.256  0.1823E+01  0.9777E+01
  1.266  0.2092E+01  0.9798E+01
  1.276  0.2269E+01  0.9821E+01
  1.286  0.2316E+01  0.9844E+01
  1.296  0.2243E+01  0.9866E+01
  1.306  0.2088E+01  0.9887E+01
  1.316  0.1895E+01  0.9906E+01
  1.326  0.1702E+01  0.9923E+01
  1.336  0.1531E+01  0.9939E+01
  1.346  0.1397E+01  0.9952E+01
  1.356  0.1306E+01  0.9966E+01
  1.366  0.1259E+01  0.9978E+01
  1.376  0.1244E+01  0.9991E+01
  1.386  0.1243E+01  0.1000E+02
  1.396  0.1235E+01  0.1002E+02
  1.406  0.1205E+01  0.1003E+02
  1.416  0.1150E+01  0.1004E+02
  1.426  0.1079E+01  0.1005E+02
  1.436  0.1006E+01  0.1006E+02
  1.446  0.9469E+00  0.1007E+02
  1.456  0.9087E+00  0.1008E+02
  1.466  0.8904E+00  0.1009E+02
  1.476  0.8877E+00  0.1010E+02
  1.486  0.8993E+00  0.1011E+02
  1.496  0.9266E+00  0.1011E+02
  1.506  0.9674E+00  0.1012E+02
  1.516  0.1011E+01  0.1013E+02
  1.526  0.1042E+01  0.1014E+02
  1.536  0.1051E+01  0.1016E+02
  1.546  0.1051E+01  0.1017E+02
  1.556  0.1073E+01  0.1018E+02
  1.566  0.1156E+01  0.1019E+02
  1.576  0.1325E+01  0.1020E+02
  1.586  0.1573E+01  0.1022E+02
  1.596  0.1859E+01  0.1024E+02
  1.606  0.2129E+01  0.1026E+02
  1.616  0.2336E+01  0.1028E+02
  1.626  0.2460E+01  0.1030E+02
  1.636  0.2513E+01  0.1033E+02
  1.646  0.2523E+01  0.1036E+02
  1.656  0.2509E+01  0.1038E+02
  1.666  0.2474E+01  0.1040E+02
  1.676  0.2403E+01  0.1043E+02
  1.686  0.2286E+01  0.1045E+02
  1.696  0.2128E+01  0.1047E+02
  1.706  0.1949E+01  0.1049E+02
  1.716  0.1776E+01  0.1051E+02
  1.726  0.1629E+01  0.1053E+02
  1.736  0.1506E+01  0.1054E+02
  1.746  0.1393E+01  0.1056E+02
  1.756  0.1282E+01  0.1057E+02
  1.766  0.1182E+01  0.1058E+02
  1.776  0.1130E+01  0.1059E+02
  1.786  0.1173E+01  0.1060E+02
  1.796  0.1343E+01  0.1062E+02
  1.806  0.1637E+01  0.1063E+02
  1.816  0.2002E+01  0.1065E+02
  1.826  0.2358E+01  0.1068E+02
  1.836  0.2626E+01  0.1070E+02
  1.846  0.2761E+01  0.1073E+02
  1.856  0.2764E+01  0.1076E+02
  1.866  0.2677E+01  0.1078E+02
  1.876  0.2558E+01  0.1081E+02
  1.886  0.2452E+01  0.1084E+02
  1.896  0.2374E+01  0.1086E+02
  1.906  0.2309E+01  0.1088E+02
  1.916  0.2228E+01  0.1090E+02
  1.926  0.2106E+01  0.1093E+02
  1.936  0.1937E+01  0.1094E+02
  1.946  0.1733E+01  0.1096E+02
  1.956  0.1511E+01  0.1098E+02
  1.966  0.1293E+01  0.1099E+02
  1.976  0.1096E+01  0.1100E+02
  1.986  0.9406E+00  0.1101E+02
  1.996  0.8448E+00  0.1102E+02
  2.006  0.8229E+00  0.1103E+02
  2.016  0.8765E+00  0.1104E+02
  2.026  0.9927E+00  0.1105E+02
  2.036  0.1148E+01  0.1106E+02
  2.046  0.1318E+01  0.1107E+02
  2.056  0.1481E+01  0.1109E+02
  2.066  0.1621E+01  0.1110E+02
  2.076  0.1728E+01  0.1112E+02
  2.086  0.1798E+01  0.1114E+02
  2.096  0.1834E+01  0.1115E+02
  2.106  0.1849E+01  0.1117E+02
  2.116  0.1856E+01  0.1119E+02
  2.126  0.1863E+01  0.1121E+02
  2.136  0.1867E+01  0.1123E+02
  2.146  0.1854E+01  0.1125E+02
  2.156  0.1802E+01  0.1127E+02
  2.166  0.1697E+01  0.1128E+02
  2.176  0.1541E+01  0.1130E+02
  2.186  0.1359E+01  0.1131E+02
  2.196  0.1200E+01  0.1132E+02
  2.206  0.1109E+01  0.1133E+02
  2.216  0.1111E+01  0.1135E+02
  2.226  0.1187E+01  0.1136E+02
  2.236  0.1288E+01  0.1137E+02
  2.246  0.1357E+01  0.1138E+02
  2.256  0.1360E+01  0.1140E+02
  2.266  0.1302E+01  0.1141E+02
  2.276  0.1214E+01  0.1142E+02
  2.286  0.1128E+01  0.1143E+02
  2.296  0.1061E+01  0.1144E+02
  2.306  0.1008E+01  0.1146E+02
  2.316  0.9591E+00  0.1146E+02
  2.326  0.9054E+00  0.1147E+02
  2.336  0.8438E+00  0.1148E+02
  2.346  0.7761E+00  0.1149E+02
  2.356  0.7077E+00  0.1150E+02
  2.366  0.6480E+00  0.1150E+02
  2.376  0.6113E+00  0.1151E+02
  2.386  0.6160E+00  0.1152E+02
  2.396  0.6836E+00  0.1152E+02
  2.406  0.8347E+00  0.1153E+02
  2.416  0.1081E+01  0.1154E+02
  2.426  0.1409E+01  0.1156E+02
  2.436  0.1769E+01  0.1157E+02
  2.446  0.2077E+01  0.1159E+02
  2.456  0.2252E+01  0.1162E+02
  2.466  0.2254E+01  0.1164E+02
  2.476  0.2113E+01  0.1166E+02
  2.486  0.1917E+01  0.1168E+02
  2.496  0.1755E+01  0.1170E+02
  2.506  0.1675E+01  0.1171E+02
  2.516  0.1669E+01  0.1173E+02
  2.526  0.1695E+01  0.1175E+02
  2.536  0.1721E+01  0.1176E+02
  2.546  0.1736E+01  0.1178E+02
  2.556  0.1759E+01  0.1180E+02
  2.566  0.1807E+01  0.1182E+02
  2.576  0.1885E+01  0.1184E+02
  2.586  0.1980E+01  0.1186E+02
  2.596  0.2069E+01  0.1188E+02
  2.606  0.2129E+01  0.1190E+02
  2.616  0.2150E+01  0.1192E+02
  2.626  0.2140E+01  0.1194E+02
  2.636  0.2119E+01  0.1196E+02
  2.646  0.2107E+01  0.1198E+02
  2.656  0.2107E+01  0.1200E+02
  2.666  0.2097E+01  0.1203E+02
  2.676  0.2046E+01  0.1205E+02
  2.686  0.1933E+01  0.1207E+02
  2.696  0.1763E+01  0.1208E+02
  2.706  0.1567E+01  0.1210E+02
  2.716  0.1386E+01  0.1211E+02
  2.726  0.1251E+01  0.1213E+02
  2.736  0.1173E+01  0.1214E+02
  2.746  0.1152E+01  0.1215E+02
  2.756  0.1182E+01  0.1216E+02
  2.766  0.1268E+01  0.1217E+02
  2.776  0.1417E+01  0.1219E+02
  2.786  0.1632E+01  0.1220E+02
  2.796  0.1899E+01  0.1222E+02
  2.806  0.2185E+01  0.1224E+02
  2.816  0.2446E+01  0.1227E+02
  2.826  0.2645E+01  0.1230E+02
  2.836  0.2755E+01  0.1232E+02
  2.846  0.2770E+01  0.1235E+02
  2.856  0.2699E+01  0.1238E+02
  2.866  0.2563E+01  0.1240E+02
  2.876  0.2396E+01  0.1243E+02
  2.886  0.2236E+01  0.1245E+02
  2.896  0.2115E+01  0.1247E+02
  2.906  0.2044E+01  0.1249E+02
  2.916  0.2010E+01  0.1251E+02
  2.926  0.1985E+01  0.1253E+02
  2.936  0.1944E+01  0.1255E+02
  2.946  0.1886E+01  0.1257E+02
  2.956  0.1827E+01  0.1259E+02
  2.966  0.1787E+01  0.1261E+02
  2.976  0.1774E+01  0.1262E+02
  2.986  0.1775E+01  0.1264E+02
  2.996  0.1768E+01  0.1266E+02
  3.006  0.1734E+01  0.1268E+02
  3.016  0.1669E+01  0.1269E+02
  3.026  0.1584E+01  0.1271E+02
  3.036  0.1498E+01  0.1272E+02
  3.046  0.1421E+01  0.1274E+02
  3.056  0.1349E+01  0.1275E+02
  3.066  0.1269E+01  0.1276E+02
  3.076  0.1173E+01  0.1278E+02
  3.086  0.1078E+01  0.1279E+02
  3.096  0.1022E+01  0.1280E+02
  3.106  0.1054E+01  0.1281E+02
  3.116  0.1201E+01  0.1282E+02
  3.126  0.1455E+01  0.1283E+02
  3.136  0.1767E+01  0.1285E+02
  3.146  0.2073E+01  0.1287E+02
  3.156  0.2310E+01  0.1290E+02
  3.166  0.2437E+01  0.1292E+02
  3.176  0.2446E+01  0.1294E+02
  3.186  0.2351E+01  0.1297E+02
  3.196  0.2190E+01  0.1299E+02
  3.206  0.2002E+01  0.1301E+02
  3.216  0.1826E+01  0.1303E+02
  3.226  0.1680E+01  0.1304E+02
  3.236  0.1567E+01  0.1306E+02
  3.246  0.1478E+01  0.1307E+02
  3.256  0.1409E+01  0.1309E+02
  3.266  0.1357E+01  0.1310E+02
  3.276  0.1321E+01  0.1312E+02
  3.286  0.1289E+01  0.1313E+02
  3.296  0.1242E+01  0.1314E+02
  3.306  0.1164E+01  0.1315E+02
  3.316  0.1053E+01  0.1316E+02
  3.326  0.9239E+00  0.1317E+02
  3.336  0.8048E+00  0.1318E+02
  3.346  0.7217E+00  0.1319E+02
  3.356  0.6917E+00  0.1319E+02
  3.366  0.7202E+00  0.1320E+02
  3.376  0.7998E+00  0.1321E+02
  3.386  0.9102E+00  0.1322E+02
  3.396  0.1023E+01  0.1323E+02
  3.406  0.1116E+01  0.1324E+02
  3.416  0.1184E+01  0.1325E+02
  3.426  0.1248E+01  0.1326E+02
  3.436  0.1339E+01  0.1328E+02
  3.446  0.1483E+01  0.1329E+02
  3.456  0.1671E+01  0.1331E+02
  3.466  0.1863E+01  0.1333E+02
  3.476  0.1997E+01  0.1335E+02
  3.486  0.2019E+01  0.1337E+02
  3.496  0.1909E+01  0.1339E+02
